racism,sexism,normal,user_id,abuse,degree,closeness_centrality,betweenness_centrality,community,eigenvector_centrality,hubs,authorities,weighted_degree,clustering,pageRank,triangles,greedy_modularity_communities
0.0,0.0,0.000636213258684311,27608469,0.0,10,0.4079281656587869,0.0006864590663575057,6,0.037023951204706786,0.002448727989645287,0.002448727989530034,10.0,0.4444444444444444,0.0013525672213401565,20,1
0.0,0.00012724265173686224,0.00012724265173686224,27632737,0.00012724265173686224,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,27632906,0.0,2,0.34210296603657603,3.4997158495787584e-05,1,0.00649283364273417,0.00044239275863409283,0.0004423927585880286,2.0,0.0,0.0004138585684585766,0,0
0.0,0.0,0.0002544853034737245,27931945,0.0,1,0.2525600181529385,0.0,5,0.00029345731041743135,1.766064567162862e-05,1.766064566974521e-05,1.0,0.0,0.0003152303400020651,0,4
0.0,0.0,0.00012724265173686224,28057718,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,28230374,0.0,1,0.2567547866205306,0.0,6,0.0003055264114758295,2.1144880197958878e-05,2.1144880202288503e-05,1.0,0.0,0.00029020267891261757,0,2
0.0,0.0,0.00012724265173686224,28267249,0.0,2,0.35001006289308173,0.0,4,0.010028405824339092,0.0006824586774748533,0.0006824586774220881,2.0,1.0,0.00039152632492507513,1,0
0.0,0.0,0.0002544853034737245,28976669,0.0,4,0.36020453074433656,0.000600574152016199,1,0.0094765090666673,0.0006268089946898049,0.000626808994627484,4.0,0.5,0.0007386079385247195,3,5
0.0,0.0,0.00012724265173686224,29155260,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00038172795521058657,29178646,0.0,3,0.3541867939538584,0.00015014467966912708,15,0.009347168458869366,0.0006308245526520926,0.0006308245526328947,3.0,0.6666666666666666,0.000516628863897332,2,3
0.0,0.0005089706069474489,0.0007634559104211731,29406736,0.0005089706069474489,18,0.4086020558002937,0.00532688988178903,6,0.047465707571644304,0.0029522340696489105,0.0029522340696753755,17.005390835579515,0.2549019607843137,0.002402890263984008,39,1
0.0,0.0002544853034737245,0.0007634559104211731,29424561,0.0002544853034737245,13,0.38367183729748366,0.0014009448003301625,1,0.02689238597326145,0.0018196651494613682,0.001819665149489069,13.0,0.24358974358974358,0.001838665487049345,19,0
0.0,0.0,0.00012724265173686224,29613877,0.0,7,0.4068099415204679,0.0018224398922414534,2,0.028873543810597115,0.0019430762780060463,0.0019430762778225887,7.0,0.5714285714285714,0.001186240458122813,12,0
0.0,0.0,0.00012724265173686224,29694441,0.0,4,0.3278927677124761,2.7532827363406058e-05,2,0.0055103988755945505,0.0003706506586669641,0.00037065065866570096,4.0,0.5,0.0007104959153836184,3,6
0.0,0.0,0.00038172795521058657,29927621,0.0,12,0.40283460007238514,0.0008257766192459727,7,0.04063572484855752,0.0026844428095033996,0.0026844428094612016,12.0,0.5757575757575758,0.0015939549417741327,38,1
0.0,0.0,0.00012724265173686224,30183481,0.0,1,0.2879399818910878,0.0,6,0.0018700806898678266,0.0001248521270458139,0.00012485212704826744,1.0,0.0,0.00025654121057962426,0,1
0.0,0.0,0.00012724265173686224,30536727,0.0,1,0.3164270078180526,0.0,2,0.0034392313284425133,0.0002356016115792155,0.00023560161156245708,1.0,0.0,0.0002705811670604844,0,0
0.0,0.0,0.0002544853034737245,30544168,0.0,2,0.35933236481033093,0.0,1,0.011921849902126127,0.0007731655002239542,0.0007731655001494226,2.0,1.0,0.0003918333258587001,1,2
0.0,0.0,0.00012724265173686224,30627161,0.0,1,0.30423178898455655,0.0,6,0.0019247739069048935,3.081760013008172e-07,3.081760013378284e-07,0.0026954177897574125,0.0,0.00013349556013327174,0,1
0.0,0.00012724265173686224,0.00012724265173686224,30795707,0.00012724265173686224,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0002544853034737245,31069840,0.0,30,0.4023976861894432,0.00602384294133007,6,0.05548886069459617,0.0036800273325358675,0.0036800273326192713,30.0,0.20229885057471264,0.0038524361930806,88,1
0.0,0.0,0.00012724265173686224,31076291,0.0,8,0.3642716413025691,0.00012711230169721194,2,0.018272446340850276,0.0012376648936591476,0.001237664893687992,8.0,0.35714285714285715,0.001138446002589579,10,0
0.0,0.00012724265173686224,0.00012724265173686224,31103336,0.00012724265173686224,6,0.35233681544792655,0.00014986649588684346,2,0.013381570305742023,0.0009130902590753907,0.0009130902591095102,6.0,0.4666666666666667,0.0009378619161134024,7,0
0.0,0.0,0.00012724265173686224,32203489,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,32337025,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0005089706069474489,0.0002544853034737245,33026792,0.0005089706069474489,6,0.34432544470224286,0.00013436338208339363,7,0.011322887959280667,0.0005967351405266255,0.0005967351405648354,5.002695417789758,0.13333333333333333,0.0007793642493141521,2,2
0.0,0.0,0.00012724265173686224,33054023,0.0,3,0.30598817869415806,0.0017560722229839193,2,0.0018063296777968223,0.00011997392325855088,0.00011997392328105542,3.0,0.3333333333333333,0.0008013399606777961,1,5
0.0,0.0,0.0002544853034737245,33134609,0.0,9,0.3903321059091706,0.0007018281389960319,4,0.02241348491034023,0.0014850230181227473,0.001485023018100897,8.002695417789758,0.3333333333333333,0.0011357350752256167,12,0
0.0,0.0,0.0002544853034737245,33144784,0.0,3,0.35166887835703003,0.00019008389778358905,2,0.007866353229006152,0.0005162143272548723,0.0005162143271902735,3.0,0.3333333333333333,0.0005792619163182462,1,0
0.0,0.0,0.00012724265173686224,33184787,0.0,1,0.33820480097234884,0.0,1,0.00575580653456656,0.00039164073185182606,0.0003916407318040434,1.0,0.0,0.00026752656425897865,0,0
0.0,0.0,0.00012724265173686224,33485745,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00038172795521058657,33527714,0.0,5,0.37896901600272387,0.0004407476107745346,2,0.012854324152505288,0.0008526555146061211,0.0008526555145273848,5.0,0.2,0.0008171732921197813,2,3
0.0,0.0005089706069474489,0.0002544853034737245,33803412,0.0005089706069474489,3,0.3150833687190375,0.0013566451770159616,5,0.0029904609563035684,9.644920867595073e-08,9.644920868919147e-08,0.008086253369272238,0.0,0.00025716994531751374,0,6
0.0,0.0,0.00012724265173686224,33824118,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,33836295,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,33840546,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.00012724265173686224,0.00038172795521058657,33894316,0.00012724265173686224,16,0.4008759229245453,0.0005298773294293049,7,0.05095065682383371,0.0032042987899723804,0.00320429879000673,15.002695417789758,0.4666666666666667,0.0018919601772440905,56,1
0.0,0.0,0.00012724265173686224,33905696,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0002544853034737245,34153781,0.0,5,0.30423178898455655,0.0028324293308859714,1,0.002984490217864878,0.0002042257909651124,0.0002042257910175683,5.0,0.2,0.0010243866333442733,2,5
0.0,0.0,0.00012724265173686224,34172656,0.0,13,0.42916213610950454,0.0025028456427643375,2,0.041575515768249874,0.0026666637664053056,0.002666663766233716,12.002695417789758,0.3333333333333333,0.001739028793714036,26,0
0.0,0.0002544853034737245,0.0010179412138948977,34472348,0.0002544853034737245,9,0.3955337597725657,0.0008901178719032557,2,0.02662399850208784,0.001785683012117319,0.0017856830120433103,9.0,0.3055555555555556,0.0013478552485299824,11,0
0.0,0.0,0.00012724265173686224,35084627,0.0,22,0.4039310469969153,0.0025806817494173043,5,0.05024783437228638,0.0033309061890821525,0.0033309061891423123,22.0,0.2857142857142857,0.0028096580533764097,66,3
0.0,0.0,0.00012724265173686224,35235179,0.0,1,0.3472257058181251,0.0,1,0.00740105227321439,0.0004993509867721839,0.0004993509867314674,1.0,0.0,0.0002608203524333369,0,0
0.0,0.00012724265173686224,0.0002544853034737245,35466620,0.00012724265173686224,111,0.46376333333333336,0.07475482771265356,2,0.11745176006248023,0.007881461500561973,0.007881461501622913,111.0,0.052088452088452086,0.016932032214163513,318,0
0.0,0.00012724265173686224,0.00012724265173686224,35588686,0.00012724265173686224,2,0.2901921522617651,7.5114967641458655e-06,11,0.001590737864521066,9.006555824730717e-05,9.006555825279986e-05,2.0,0.0,0.00040994447693688113,0,4
0.0,0.0,0.0002544853034737245,35908340,0.0,1,0.25782534167245774,0.0,1,0.00022200163248332306,1.5304489857418237e-05,1.530448986191758e-05,1.0,0.0,0.00038649639728649684,0,12
0.0,0.00012724265173686224,0.0002544853034737245,36327171,0.00012724265173686224,19,0.3791626639414069,0.001098711483493679,15,0.03714130322433897,0.002457766106443013,0.0024577661064972157,19.0,0.2807017543859649,0.0024160403615445677,48,1
0.0,0.0,0.00012724265173686224,36338681,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.00012724265173686224,0.00012724265173686224,36543033,0.00012724265173686224,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0002544853034737245,0.00038172795521058657,36575908,0.0002544853034737245,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,36891763,0.0,5,0.37723504490764276,0.0005598005405746556,10,0.02007733712942956,0.0013625544565343203,0.0013625544564453075,5.0,0.6,0.0007897262290642119,6,0
0.0,0.0,0.00012724265173686224,36933144,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,36941473,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0005089706069474489,0.000636213258684311,36951856,0.0005089706069474489,26,0.37704336043360437,0.004520260908875552,15,0.045754067014403,0.002841890567409212,0.002841890567552333,25.002695417789756,0.18769230769230769,0.003269817356820126,61,1
0.0,0.0,0.0002544853034737245,37104990,0.0,5,0.325590756179611,4.319209561375357e-05,6,0.007391401877230928,0.00047036286505542236,0.00047036286513788797,5.0,0.0,0.0007960931557843027,0,1
0.0,0.0,0.00012724265173686224,37292428,0.0,10,0.382288167611197,0.0014349814392815368,5,0.01775323373815374,0.001165519373551148,0.0011655193735201396,10.0,0.3333333333333333,0.0014921100431356856,15,0
0.0,0.0,0.00012724265173686224,37329464,0.0,1,0.27843202001250783,0.0,1,0.0006540478496180855,4.473121132801314e-05,4.47312113453337e-05,1.0,0.0,0.00030086402741611574,0,0
0.0,0.00012724265173686224,0.0007634559104211731,37413076,0.00012724265173686224,17,0.40130953668649727,0.0006511416239844551,6,0.050273906564019345,0.003129169953266766,0.0031291699532736113,16.002695417789756,0.49264705882352944,0.0019766700365032685,67,1
0.0,0.0,0.00012724265173686224,37600849,0.0,3,0.325590756179611,0.0001015988551891934,13,0.004912266839044297,0.00033162700719836346,0.0003316270072163513,3.0,0.3333333333333333,0.0005196320390683969,1,7
0.0,0.00012724265173686224,0.0005089706069474489,37659338,0.00012724265173686224,6,0.34053296619244305,0.00045621340803046815,1,0.009147380330945623,0.0003343947385393547,0.0003343947385871425,4.005390835579515,0.2,0.0007839445536400241,3,0
0.0,0.0,0.0005089706069474489,38139925,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.00012724265173686224,0.0010179412138948977,38290921,0.00012724265173686224,12,0.4039310469969153,0.0008515859567548977,7,0.03808661939812245,0.0025107824179400446,0.002510782417807344,12.0,0.3333333333333333,0.0016461149992550426,22,2
0.0,0.0,0.00012724265173686224,38397609,0.0,6,0.3353010995631872,0.0005572105148814191,15,0.007264037240066526,0.0004699161025838047,0.0004699161025868721,6.0,0.13333333333333333,0.0009635716855617428,2,3
0.0,0.00012724265173686224,0.0005089706069474489,38486565,0.00012724265173686224,1,0.30700096538408495,0.0,7,0.0024306190807380254,0.0001644684377835234,0.00016446843780731885,1.0,0.0,0.0002528855008469507,0,1
0.0,0.00038172795521058657,0.000636213258684311,38645535,0.00038172795521058657,10,0.34853045248160325,0.002913377537130101,15,0.012901698839103226,0.0007650894077850171,0.0007650894078427191,8.005390835579515,0.1111111111111111,0.0012617806099133734,5,8
0.0,0.00012724265173686224,0.0002544853034737245,38650214,0.00012724265173686224,8,0.33170376992996575,0.0009229222227513087,4,0.007270240966950781,0.00046938205383019476,0.0004693820538402184,7.002695417789758,0.03571428571428571,0.0010370063578721445,1,5
0.0,0.0,0.00012724265173686224,38771493,0.0,1,0.32630665493990035,0.0,6,0.005803267642712019,0.0003780655195824146,0.0003780655195752329,1.0,0.0,0.0002489025276972732,0,1
0.0,0.0,0.00012724265173686224,39029948,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0002544853034737245,39031633,0.0,4,0.3682488006617039,8.413441112380484e-05,6,0.016439426512199127,0.001096549090035742,0.0010965490899986405,4.0,0.5,0.0006352669755524128,3,0
0.0,0.00012724265173686224,0.00012724265173686224,39206476,0.00012724265173686224,1,0.3164270078180526,0.0,2,0.0034392313284425133,0.0002356016115792155,0.00023560161156245708,1.0,0.0,0.0002705811670604844,0,0
0.0,0.00012724265173686224,0.00038172795521058657,39479903,0.00012724265173686224,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.00012724265173686224,0.0007634559104211731,39935935,0.00012724265173686224,43,0.3974404570612391,0.003613967935727558,6,0.08334016816536037,0.0054834149659147334,0.0054834149661154,43.0,0.19712070874861573,0.005240564203610986,178,1
0.0,0.00012724265173686224,0.00012724265173686224,40198526,0.00012724265173686224,1,0.2775987030801846,0.0,2,0.0010056467843495942,6.872929684704434e-05,6.87292968453639e-05,1.0,0.0,0.0002656393394570378,0,5
0.0,0.0,0.00012724265173686224,40241957,0.0,1,0.33820480097234884,0.0,1,0.00575580653456656,0.00039164073185182606,0.0003916407318040434,1.0,0.0,0.00026752656425897865,0,0
0.0,0.0,0.00012724265173686224,41298522,0.0,9,0.3438467717021934,0.0032209456362330842,2,0.008028664644732819,0.0005255799520828897,0.0005255799521093729,9.0,0.05555555555555555,0.0014848438295014625,2,3
0.0,0.00012724265173686224,0.00012724265173686224,41973345,0.00012724265173686224,10,0.4178048048048048,0.0009735933440906697,15,0.03158246969471694,0.0021180298489915546,0.0021180298488624075,10.0,0.35555555555555557,0.0013985090728509159,16,0
0.0,0.00038172795521058657,0.00012724265173686224,42357934,0.00038172795521058657,1,0.3472257058181251,0.0,1,0.00740105227321439,0.0004993509867721839,0.0004993509867314674,1.0,0.0,0.0002608203524333369,0,0
0.0,0.00012724265173686224,0.00038172795521058657,42542097,0.00012724265173686224,10,0.4117765445800962,0.00015053535949927313,6,0.04030077984925032,0.0024940176336388934,0.0024940176334836478,8.005390835579515,0.5777777777777777,0.0011131439836268714,26,1
0.0,0.0,0.00012724265173686224,42839794,0.0,1,0.0013333333333333333,0.0,3,2.345749584460774e-19,5.4261011755428244e-58,1.8151661710757306e-56,1.0,0.0,0.0013315579227696406,0,18
0.0,0.0,0.00038172795521058657,43069125,0.0,3,0.3176461187214612,0.0026773871225712286,5,0.0044040143566638065,0.0002844225051467824,0.00028442250513611506,3.0,0.0,0.0007110616931380661,0,16
0.0,0.0,0.00038172795521058657,43517398,0.0,1,0.26557671200190885,0.0,6,0.0006556751717509082,4.2891804787655496e-05,4.289180478861413e-05,1.0,0.0,0.00027289185194385914,0,3
0.0,0.00038172795521058657,0.000636213258684311,43656765,0.00038172795521058657,3,0.3096917084028937,2.9666133132681796e-05,6,0.0051431921902032355,0.00033507001167661755,0.0003350700116817057,3.0,0.0,0.0005266508432723522,0,1
0.0,0.0,0.000636213258684311,43675137,0.0,4,0.35605630198336535,0.0007429303333179418,11,0.009068603466502508,0.000606141163922652,0.0006061411638776085,4.0,0.0,0.0007063277966583201,0,4
0.0,0.0008906985621580354,0.0016541544725792085,43830965,0.0008906985621580354,6,0.35083750985027584,0.00010543076985212371,6,0.01675136422804279,0.0006219336196970932,0.0006219336197046661,3.0269541778975744,0.4,0.0005039100818444212,6,1
0.0,0.0,0.00012724265173686224,44025107,0.0,6,0.38071900119719515,3.598370081857267e-05,1,0.022908288555076674,0.0015485822601909742,0.001548582260171616,6.0,0.7333333333333333,0.0008794550240995867,11,0
0.0,0.0,0.00012724265173686224,44496152,0.0,16,0.4286662815328327,0.0006493335812961013,6,0.05977501905691126,0.003957223888843115,0.00395722388874322,16.0,0.5,0.0020648570732054038,60,1
0.0,0.0,0.00038172795521058657,44793218,0.0,1,0.28364729867482164,0.0,5,0.0011359632512204943,2.08766175712694e-09,2.087661757598337e-09,0.0026954177897574125,0.0,0.00013457605575299773,0,3
0.0,0.0,0.00012724265173686224,45036000,0.0,1,0.0013333333333333333,0.0,3,2.345749584460774e-19,5.4261011755428244e-58,1.8151661710757306e-56,1.0,0.0,0.0013315579227696406,0,18
0.0,0.0,0.00012724265173686224,45246370,0.0,1,0.34885817270020375,0.0,1,0.006965004824537051,0.00045454491390252715,0.0004545449138186412,1.0,0.0,0.0002782289126305755,0,2
0.0,0.0,0.00012724265173686224,45549451,0.0,1,0.31282518268690274,0.0,2,0.003066374512548749,0.00021070419146159778,0.00021070419144800145,1.0,0.0,0.0002627834581329908,0,0
0.0,0.00038172795521058657,0.001272426517368622,46076472,0.00038172795521058657,23,0.4201706304265761,0.001741474362452317,7,0.06561253135395324,0.004329961665871939,0.004329961665856525,23.0,0.35177865612648224,0.002947542382571409,89,1
0.0,0.0,0.00012724265173686224,47368893,0.0,2,0.30385803985803983,0.0026524254561637738,0,0.002223047874292268,6.207231181350657e-09,6.207231181640566e-09,1.0026954177897573,0.0,0.001333835617118895,0,17
0.0,0.00038172795521058657,0.0005089706069474489,47862321,0.00038172795521058657,14,0.39872183413935164,0.0007957457665047647,1,0.03812107018410843,0.001769911477390302,0.0017699114774860233,10.01078167115903,0.32967032967032966,0.001400937472145473,30,0
0.0,0.00012724265173686224,0.00012724265173686224,47940669,0.00012724265173686224,2,0.3201127408685649,0.0026524254561637738,7,0.004395980897251259,0.0002928037009183842,0.00029280370092598805,2.0,0.0,0.0006357912708499931,0,4
0.0,0.0,0.00012724265173686224,48472438,0.0,8,0.3780037357785702,0.0006992181612856583,5,0.02010599904453794,0.001359866939768854,0.0013598669397631089,8.0,0.35714285714285715,0.001131216188124571,10,0
0.0,0.0,0.0002544853034737245,48951240,0.0,5,0.31098966191673655,0.0027648276307984457,13,0.0033925544614302914,0.00021706556202717812,0.00021706556203258514,5.0,0.1,0.001014500541383577,1,7
0.0,0.0,0.00012724265173686224,49258624,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.00012724265173686224,0.00012724265173686224,49477936,0.00012724265173686224,12,0.392811716957826,0.002700937145848376,15,0.029318021004594023,0.0019770255936836694,0.001977025593615842,12.0,0.16666666666666666,0.001657393534646594,11,3
0.0,0.0,0.00012724265173686224,49725328,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,51008247,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0002544853034737245,51010405,0.0,3,0.3308164660425026,0.00011529006758918028,7,0.00592905186959703,0.00039898145222502616,0.00039898145221216986,3.0,0.0,0.0005816363523397761,0,0
0.0,0.0,0.00012724265173686224,51698152,0.0,3,0.2895128105085187,0.00011226380233629622,4,0.0018065739577287415,0.00012254380301843665,0.00012254380302532,3.0,0.0,0.0005736817539354946,0,5
0.0,0.00012724265173686224,0.00038172795521058657,52320378,0.00012724265173686224,2,0.3581184041184041,0.0,7,0.011793264775144223,0.0007918930384019067,0.0007918930383687991,2.0,1.0,0.0003856777969177595,1,4
0.0,0.0,0.0005089706069474489,52374272,0.0,10,0.38849284467713785,0.0006769998709499768,15,0.02379875074979684,0.001432312776493699,0.0014323127764465087,9.002695417789758,0.35555555555555557,0.0012446457912153566,16,1
0.0,0.0,0.00012724265173686224,52563709,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.00012724265173686224,0.00012724265173686224,53128314,0.00012724265173686224,6,0.36733729372937296,0.00011566070549268524,6,0.02112538596974612,0.0013994113421469854,0.001399411342150274,6.0,0.3333333333333333,0.0008451923791022868,5,5
0.0,0.0,0.00012724265173686224,53348173,0.0,2,0.33170376992996575,1.3259123564758128e-05,2,0.005746251443832426,0.00038695698123111387,0.0003869569812200489,2.0,0.0,0.00037214498714741604,0,0
0.0,0.0,0.0002544853034737245,54062781,0.0,8,0.3778112695179905,0.0003788531621642753,5,0.023501279652490714,0.0015430695249442196,0.0015430695249438718,8.0,0.2857142857142857,0.0011382745847127746,8,3
0.0,0.0,0.00012724265173686224,54517562,0.0,4,0.3570843760025666,0.00023766979233890134,6,0.011099942473641492,0.0007242478877245744,0.0007242478877218572,4.0,0.16666666666666666,0.0006616309548791118,1,2
0.0,0.0,0.00012724265173686224,54522269,0.0,11,0.4086020558002937,0.00025024838276837397,1,0.03920308554975605,0.0026414195484304815,0.0026414195483690076,11.0,0.5636363636363636,0.0015238733448774751,31,0
0.0,0.0,0.00012724265173686224,54805470,0.0,3,0.3254479532163743,0.00020976401259112536,11,0.004975435213321164,0.0003317108570945047,0.0003317108571052483,3.0,0.0,0.000594609112472679,0,4
0.0,0.0,0.00012724265173686224,55508885,0.0,1,0.31282518268690274,0.0,2,0.003066374512548749,0.00021070419146159778,0.00021070419144800145,1.0,0.0,0.0002627834581329908,0,0
0.0,0.0,0.00012724265173686224,55566167,0.0,35,0.4259594336012247,0.006836242309384397,4,0.0652054653647296,0.004376626278206312,0.004376626278340211,35.0,0.173109243697479,0.004561986722137819,103,0
0.0,0.0,0.00012724265173686224,57202693,0.0,7,0.3834735572782085,0.0003938740549885175,5,0.020483862017767026,0.0013693717042405863,0.0013693717041251801,7.0,0.38095238095238093,0.0010772344086077458,8,0
0.0,0.00012724265173686224,0.00012724265173686224,57455365,0.00012724265173686224,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,58408717,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,58446264,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,58737901,0.0,1,0.34885817270020375,0.0,1,0.006965004824537051,0.00045454491390252715,0.0004545449138186412,1.0,0.0,0.0002782289126305755,0,2
0.0,0.0,0.00012724265173686224,58749535,0.0,5,0.37935650988411723,0.0004986149683199441,2,0.015173723871813923,0.0007562794372047672,0.0007562794371606609,3.005390835579515,0.3,0.0005295380295600197,3,0
0.0,0.0,0.00012724265173686224,59086958,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,59436993,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,59915448,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,60572195,0.0,13,0.42449733028222736,0.0004822353781563142,6,0.053088888453693174,0.003508361794633305,0.0035083617945133585,13.0,0.5512820512820513,0.0017155928512188178,43,1
0.0,0.00012724265173686224,0.0002544853034737245,61348039,0.00012724265173686224,21,0.37935650988411723,0.0018643417363769597,5,0.02965575698372871,0.0019079582842329295,0.0019079582842619735,21.0,0.1761904761904762,0.0027755531447503107,37,3
0.0,0.0005089706069474489,0.0005089706069474489,62208019,0.0005089706069474489,13,0.3970151596219012,0.0003856055162151519,6,0.04132787727998988,0.0026307803296918503,0.002630780329706654,12.002695417789758,0.34615384615384615,0.0015762662576073012,27,1
0.0,0.0,0.0002544853034737245,63070517,0.0,5,0.3669739531816683,0.00016377453053836424,1,0.013531688931342963,0.0009162743919765933,0.0009162743919452336,5.0,0.6,0.0008336273320568713,6,0
0.0,0.0,0.0002544853034737245,63649417,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00038172795521058657,64067052,0.0,1,0.3036093835242772,0.0,5,0.0022211423923311404,6.201684401655116e-09,6.20168440194468e-09,0.0026954177897574125,0.0,0.00013571284578593528,0,1
0.0,0.0,0.00012724265173686224,64855519,0.0,11,0.3525041963578781,0.00013000697093265155,4,0.019978116721310658,0.0013361325695983581,0.001336132569706127,11.002695417789758,0.38181818181818183,0.0014384157813201448,21,0
0.0,0.00038172795521058657,0.0010179412138948977,64980891,0.00038172795521058657,28,0.40152669552669557,0.0008222528645956362,6,0.0808941541000065,0.005277693548075346,0.005277693548199782,28.0,0.4497354497354497,0.0033693745088213753,170,1
0.0,0.0,0.00012724265173686224,65300245,0.0,3,0.3165620022753129,0.0026792861469349216,2,0.0038066662056512653,0.00026169006439744855,0.00026169006438550135,3.0,0.0,0.0007251140110343599,0,0
0.0,0.0,0.00012724265173686224,65774694,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0002544853034737245,66063257,0.0,13,0.3963789173789174,0.001153936319229451,1,0.03203399152724548,0.002132024368482052,0.0021320243684809343,13.0,0.2692307692307692,0.001804204214847031,21,3
0.0,0.00012724265173686224,0.0002544853034737245,66562646,0.00012724265173686224,5,0.3838703224693913,0.00021236609909799198,1,0.01865494081720933,0.0011733221941484053,0.0011733221940203784,4.002695417789758,0.5,0.0006820536451745528,5,0
0.0,0.0,0.0002544853034737245,67553438,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0002544853034737245,68689221,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.00012724265173686224,0.0002544853034737245,68925769,0.00012724265173686224,3,0.3478768557587123,0.002771716976814852,1,0.00758257394770389,0.0005119733554159109,0.0005119733553803132,3.0,0.0,0.0008422671961658577,0,12
0.0,0.0,0.00012724265173686224,68938444,0.0,2,0.3324468339307049,0.0,2,0.006505605840991263,0.0004463058030408133,0.0004463058030104585,2.0,1.0,0.00040020883291651114,1,0
0.0,0.0,0.00012724265173686224,68945794,0.0,4,0.4039310469969153,6.398530947338327e-05,2,0.023235699253012207,0.0015426656117187233,0.0015426656115733429,4.0,0.6666666666666666,0.0006512678740632842,4,2
0.0,0.0,0.00012724265173686224,69492564,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.00012724265173686224,70365444,0.0,1,0.3164270078180526,0.0,2,0.0034392313284425133,0.0002356016115792155,0.00023560161156245708,1.0,0.0,0.0002705811670604844,0,0
0.0,0.0,0.00012724265173686224,71493213,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0007634559104211731,71952630,0.0,5,0.40481251136570284,0.0001598335400423244,6,0.026387870649878735,0.0016808298334696499,0.001680829833298292,4.002695417789758,0.6,0.0006566827468951927,6,2
0.0,0.00012724265173686224,0.0002544853034737245,72549881,0.00012724265173686224,5,0.3719405179615706,3.823581025389945e-05,2,0.019879389963847922,0.0013444163865644308,0.0013444163865244819,5.0,0.8,0.0007628118514361478,8,0
